key,locale,package,origin_text,text
chat::web.offline,ru,metafox/chat,Offline,
chat::web.online,ru,metafox/chat,Online,
chat::web.online_friends,ru,metafox/chat,"Online Friends",
chat::web.only_authorized_users_can_write_new_messages,ru,metafox/chat,"Only authorized users can write new messages",
chat::web.open_emoji_selector,ru,metafox/chat,"Open emoji selector",
chat::web.open_in_messenger,ru,metafox/chat,"Open In Messenger",
chat::web.open_in_new_tab,ru,metafox/chat,Open,
chat::web.open_more_options,ru,metafox/chat,"Open more options",
chat::web.open_source_communication,ru,metafox/chat,"Open Source Communication",
chat::web.owner,ru,metafox/chat,Owner,
chat::web.password,ru,metafox/chat,Password,
chat::web.password_doesnt_match,ru,metafox/chat,"Password confirmation doesn't match",
chat::web.p_chatplus_anonymous,ru,metafox/chat,Anonymous,
chat::web.p_chatplus_can_delete_own_message,ru,metafox/chat,"Delete own messages",
chat::web.p_chatplus_chat_bot,ru,metafox/chat,"Chat Bot",
chat::web.p_chatplus_chat_visibility,ru,metafox/chat,"Chat Visibility",
chat::web.p_chatplus_enable_broadcast_chanel,ru,metafox/chat,"Enable Broadcast Chanel",
chat::web.p_chatplus_enable_discussion,ru,metafox/chat,"Enable discussions",
chat::web.p_chatplus_enable_private_chanel,ru,metafox/chat,"Enable Private Chanel",
chat::web.p_chatplus_enable_readonly_chanel,ru,metafox/chat,"Enable Readonly Group",
chat::web.p_chatplus_ios_apn_key,ru,metafox/chat,"iOS APN Key",
chat::web.p_chatplus_ios_apn_key_id,ru,metafox/chat,"iOS APN Key ID",
chat::web.p_chatplus_ios_apn_team_id,ru,metafox/chat,"iOS APN Team ID",
chat::web.p_chatplus_ios_bundle_id,ru,metafox/chat,"iOS Bundle ID",
chat::web.p_chatplus_jitsi_domain_option,ru,metafox/chat,"Select Video Bridge Service",
chat::web.p_chatplus_livechat_agent,ru,metafox/chat,"LiveChat - Agent",
chat::web.p_chatplus_livechat_guest,ru,metafox/chat,"LiveChat - Guest",
chat::web.p_chatplus_livechat_manager,ru,metafox/chat,"LiveChat - Manager",
chat::web.p_chatplus_permissions,ru,metafox/chat,"Manage Permissions",
chat::web.p_chatplus_permissions_updated,ru,metafox/chat,"Permissions have been updated.",
chat::web.p_chatplus_private_code,ru,metafox/chat,"ChatPlus Secret Code",
chat::web.p_chatplus_room_leader,ru,metafox/chat,"Group Leader",
chat::web.p_chatplus_room_moderator,ru,metafox/chat,"Group Moderator",
chat::web.p_chatplus_room_owner,ru,metafox/chat,"Group Owner",
chat::web.p_chatplus_server,ru,metafox/chat,"ChatPlus Server",
chat::web.permalink,ru,metafox/chat,Permalink,
chat::web.phpfox_video_bride_cloud_server,ru,metafox/chat,"phpFox Video Bridge Service",
chat::web.pick_a_contact_from_the_list_and_start_your_conversation,ru,metafox/chat,"Pick a contact from the list and start your conversation",
chat::web.picture,ru,metafox/chat,Picture,
chat::web.pin,ru,metafox/chat,Pin,
chat::web.pinned,ru,metafox/chat,Pinned,
chat::web.pinned_messages,ru,metafox/chat,"Pinned Messages",
chat::web.please_enter_join_code,ru,metafox/chat,"Please enter join code",
chat::web.please_enter_your_password,ru,metafox/chat,"Please enter your password",
chat::web.preferences_saved,ru,metafox/chat,"Preferences have been saved!",
chat::web.privacy_policy,ru,metafox/chat,"Privacy Policy",
chat::web.private,ru,metafox/chat,Private,
chat::web.private_channel,ru,metafox/chat,"Private Group",
chat::web.private_group,ru,metafox/chat,"Private Group",
chat::web.private_groups,ru,metafox/chat,"Private Groups",
chat::web.profile,ru,metafox/chat,Profile,
chat::web.profile_saved_successfully,ru,metafox/chat,"Profile has been saved successfully!",
chat::web.public_channel,ru,metafox/chat,"Public Group",
chat::web.public_channel_description,ru,metafox/chat,"Everyone can access this group",
chat::web.public_channels,ru,metafox/chat,"Public Groups",
chat::web.public_group,ru,metafox/chat,"Public Group",
chat::web.public_group_chat,ru,metafox/chat,"Public Group (anyone can find and join this group chat via Groups Listing page)",
chat::web.public_group_chats,ru,metafox/chat,"Public Group Chats",
chat::web.public_groups,ru,metafox/chat,"Public Groups",
chat::web.quote,ru,metafox/chat,Quote,
chat::web.quote_to_user_at_timestamp,ru,metafox/chat,"Quoting to {user} at {time}",
chat::web.reactions,ru,metafox/chat,Reactions,
chat::web.reactions_are_disabled,ru,metafox/chat,"Reactions are disabled",
chat::web.reactions_are_enabled,ru,metafox/chat,"Reactions are enabled",
chat::web.read,ru,metafox/chat,Read,
chat::web.read_only,ru,metafox/chat,"Read Only",
chat::web.read_only_channel,ru,metafox/chat,"Readonly Group",
chat::web.read_only_channel_description,ru,metafox/chat,"All members in the group can write new messages",
chat::web.read_only_group,ru,metafox/chat,"Read-Only Group",
chat::web.read_receipt,ru,metafox/chat,"Read Receipt",
chat::web.receive_desktop_notifications,ru,metafox/chat,"Desktop notifications",
chat::web.receive_email_notifications,ru,metafox/chat,"Email Alerts",
chat::web.receive_mobile_notifications,ru,metafox/chat,"Mobile notifications",
chat::web.receive_sound_notifications,ru,metafox/chat,"Notification sound on website",
chat::web.register,ru,metafox/chat,Register,
chat::web.remove_pin_message_successfully,ru,metafox/chat,"Removed pinned message successfully.",
chat::web.remove_role,ru,metafox/chat,"Remove {role}",
chat::web.remove_room_leader,ru,metafox/chat,"Remove Leader",
chat::web.remove_room_moderator,ru,metafox/chat,"Remove Moderator",
chat::web.remove_room_owner,ru,metafox/chat,"Remove Owner",
chat::web.remove_room_user,ru,metafox/chat,"Remove user",
chat::web.remove_star,ru,metafox/chat,"Remove star",
chat::web.remove_star_message_successfully,ru,metafox/chat,"Removed starred message successfully.",
chat::web.remove_user,ru,metafox/chat,"Remove user",
chat::web.repeat_password,ru,metafox/chat,"Repeat Password",
chat::web.replied_on,ru,metafox/chat,"Replied on:",
chat::web.replies,ru,metafox/chat,Replies,
chat::web.reply,ru,metafox/chat,Reply,
chat::web.reply_to_user_at_timestamp,ru,metafox/chat,"Replying to {user} at {time}",
chat::web.required_chatplus_jitsi_application_id_and_secret,ru,metafox/chat,"Video Bridge Application Id and Application Secret are required.",
chat::web.required_chatplus_jitsi_domain,ru,metafox/chat,"Video Bridge Domain is required",
chat::web.resend,ru,metafox/chat,Resend,
chat::web.reset,ru,metafox/chat,RESET,
chat::web.reset_password,ru,metafox/chat,"Reset password",
chat::web.resetting_password,ru,metafox/chat,"resetting password",
chat::web.role_of_user_was_removed,ru,metafox/chat,"Role {role} of {user} was removed",
chat::web.roles,ru,metafox/chat,Roles,
chat::web.room_actions,ru,metafox/chat,"Group actions",
chat::web.room_files,ru,metafox/chat,"Group Files",
chat::web.room_info,ru,metafox/chat,"Group Info",
chat::web.room_info_edit,ru,metafox/chat,"Group Info Edit",
chat::web.room_members,ru,metafox/chat,"Group Members",
chat::web.saving_preferences,ru,metafox/chat,"Saving preferences",
chat::web.saving_profile,ru,metafox/chat,"Saving profile",
chat::web.saving_settings,ru,metafox/chat,"Saving settings",
chat::web.search,ru,metafox/chat,Search,
chat::web.search_archived_group,ru,metafox/chat,"Search archived group",
chat::web.search_by,ru,metafox/chat,"Search by",
chat::web.search_colon,ru,metafox/chat,Search:,
chat::web.search_dot,ru,metafox/chat,"Search ...",
chat::web.search_friend,ru,metafox/chat,"Search friend",
chat::web.search_friends,ru,metafox/chat,"Search friends",
chat::web.search_friends_or_groups,ru,metafox/chat,"Search friends or groups",
chat::web.search_global_users,ru,metafox/chat,"Search for global users",
chat::web.search_global_users_description,ru,metafox/chat,"If you turn-on, you can search for any user from others companies or servers.",
chat::web.search_messages,ru,metafox/chat,"Search Messages",
chat::web.search_messages_dots,ru,metafox/chat,"Search messages ...",
chat::web.search_people,ru,metafox/chat,"Search people",
chat::web.search_people_group,ru,metafox/chat,"Search people or groups",
chat::web.search_this_conversation,ru,metafox/chat,"Search this conversation",
chat::web.search_users_dots,ru,metafox/chat,"Search users ...",
chat::web.seen_by_user_at_time,ru,metafox/chat,"Seen by {user} at {time}",
chat::web.seen_users,ru,metafox/chat,"Seen users",
chat::web.select_all,ru,metafox/chat,"Select all",
chat::web.select_avatar,ru,metafox/chat,"Select Avatar",
chat::web.select_friend,ru,metafox/chat,"Select friend",
chat::web.select_users,ru,metafox/chat,"Select Users",
chat::web.send,ru,metafox/chat,Send,
chat::web.send_audio_message,ru,metafox/chat,"Send audio message",
chat::web.send_crash_report,ru,metafox/chat,"Send crash report",
chat::web.send_message,ru,metafox/chat,"Send message",
chat::web.send_photo,ru,metafox/chat,"Send photo",
chat::web.sent_a_file,ru,metafox/chat,"Sent a file",
chat::web.sent_an_attachment,ru,metafox/chat,"Sent an attachment",
chat::web.sent_a_photo,ru,metafox/chat,"Sent a photo",
chat::web.sent_multiple_photos,ru,metafox/chat,"Sent multiple photos",
chat::web.server,ru,metafox/chat,Server,
chat::web.servers,ru,metafox/chat,Servers,
chat::web.server_version,ru,metafox/chat,"Server version: {version}",
chat::web.set_as_role,ru,metafox/chat,"Set as {role}",
chat::web.set_room_leader,ru,metafox/chat,"Set as Leader",
chat::web.set_room_moderator,ru,metafox/chat,"Set as Moderator",
chat::web.set_room_owner,ru,metafox/chat,"Set as Owner",
chat::web.settings,ru,metafox/chat,Settings,
chat::web.settings_successfully_changed,ru,metafox/chat,"Settings have been successfully changed!",
chat::web.set_username_subtitle,ru,metafox/chat,"Specify your username so others can mention you in messages.",
chat::web.share,ru,metafox/chat,Share,
chat::web.share_this_app,ru,metafox/chat,"Share this app",
chat::web.show_counter,ru,metafox/chat,"Show counter",
chat::web.sign_in_your_server,ru,metafox/chat,"Sign in your server",
chat::web.sign_up,ru,metafox/chat,"Sign Up",
chat::web.some_field_is_invalid_or_empty,ru,metafox/chat,"Some fields are invalid or empty.",
chat::web.sorting_by,ru,metafox/chat,"Sorting by {key}",
chat::web.sound,ru,metafox/chat,Sound,
chat::web.star,ru,metafox/chat,Star,
chat::web.star_group,ru,metafox/chat,"Star group",
chat::web.star_messages_successfully,ru,metafox/chat,"Starred messages successfully.",
chat::web.starred,ru,metafox/chat,Starred,
chat::web.starred_messages,ru,metafox/chat,"Starred Messages",
chat::web.star_room,ru,metafox/chat,"Star group",
chat::web.start_an_audio_call,ru,metafox/chat,"Start an audio call",
chat::web.start_an_video_call,ru,metafox/chat,"Start an video call",
chat::web.start_audio_call_c,ru,metafox/chat,"Group Call",
chat::web.start_audio_call_d,ru,metafox/chat,Calling,
chat::web.start_audio_call_p,ru,metafox/chat,"Group Call",
chat::web.start_call,ru,metafox/chat,"Start Call",
chat::web.started_a_call,ru,metafox/chat,"You started a call",
chat::web.started_call,ru,metafox/chat,"Call has been started by {userBy}",
chat::web.started_discussion,ru,metafox/chat,"Started a discussion:",
chat::web.start_of_conversation,ru,metafox/chat,"Start of conversation",
chat::web.start_video_call,ru,metafox/chat,"Start Video Chat",
chat::web.start_video_call_c,ru,metafox/chat,"Video Call",
chat::web.start_video_call_p,ru,metafox/chat,"Video Call",
chat::web.submit,ru,metafox/chat,Submit,
chat::web.suggested,ru,metafox/chat,Suggested,
chat::web.sync_settings_and_permissions,ru,metafox/chat,"Sync Settings & Permissions",
chat::web.sync_users,ru,metafox/chat,"Sync Users",
chat::web.take_a_photo,ru,metafox/chat,"Take a photo",
chat::web.tap_to_call_again,ru,metafox/chat,"Tap to call again",
chat::web.tap_to_change_status,ru,metafox/chat,"Tap to change status",
chat::web.tap_to_view_servers_list,ru,metafox/chat,"Tap to view servers list",
chat::web.terms_of_service,ru,metafox/chat,"Terms of Service",
chat::web.the_call_is_ended,ru,metafox/chat,"The call was ended",
chat::web.theme,ru,metafox/chat,Theme,
chat::web.there_are_two_many_concurrent_calls,ru,metafox/chat,"There are too many calls. Please wait for a few minutes and try again.",
chat::web.there_was_an_error_while_action,ru,metafox/chat,"There was an error while {action}!",
chat::web.the_url_is_invalid,ru,metafox/chat,"The URL you entered is invalid. Check it and try again, please!",
chat::web.this_group_is_archived,ru,metafox/chat,"This group is archived",
chat::web.this_group_is_blocked,ru,metafox/chat,"This group is blocked",
chat::web.this_group_is_read_only,ru,metafox/chat,"This group is read only",
chat::web.this_group_is_readonly,ru,metafox/chat,"This group is read only",
chat::web.this_room_is_blocked,ru,metafox/chat,"This group is blocked",
chat::web.this_room_is_read_only,ru,metafox/chat,"This group is read only",
chat::web.thread,ru,metafox/chat,Thread,
chat::web.threads,ru,metafox/chat,Threads,
chat::web.timezone,ru,metafox/chat,Timezone,
chat::web.title_archive_chat,ru,metafox/chat,"Archive group chat?",
chat::web.to_colon,ru,metafox/chat,To:,
chat::web.toggle_search,ru,metafox/chat,"Toggle Search",
chat::web.topic,ru,metafox/chat,Topic,
chat::web.total_user_member,ru,metafox/chat,"{ value, plural, =1{# member} other{# members} }",
chat::web.translate,ru,metafox/chat,Translate,
chat::web.try_again,ru,metafox/chat,"Try again",
chat::web.two_factor_authentication,ru,metafox/chat,"Two-factor Authentication",
chat::web.type_a_message,ru,metafox/chat,"Type a message",
chat::web.type_a_message_or__name,ru,metafox/chat,"Type a message or @",
chat::web.type_name_start_new_conversation,ru,metafox/chat,"Type a name here to start a new conversation",
chat::web.type_the_channel_name_here,ru,metafox/chat,"Type the group name here",
chat::web.type_the_group_name_here,ru,metafox/chat,"Type the group name here",
chat::web.unarchive,ru,metafox/chat,Unarchive,
chat::web.unarchive_group_successfully,ru,metafox/chat,"Unarchived group successfully.",
chat::web.unarchive_room_description,ru,metafox/chat,"Are you sure you want to unarchive this discussion?",
chat::web.unblock_chat,ru,metafox/chat,"Unblock Chat",
chat::web.unblock_user,ru,metafox/chat,"Unblock user",
chat::web.unblock_user_successfully,ru,metafox/chat,"Unblocked user successfully.",
chat::web.undo_pinned_messages,ru,metafox/chat,"Undo pinned messages",
chat::web.undo_starred_messages,ru,metafox/chat,"Undo starred messages",
chat::web.unfavorite,ru,metafox/chat,Unfavorite,
chat::web.unfavorite_successfully,ru,metafox/chat,"Unfavorited successfully.",
chat::web.unfollowed_thread,ru,metafox/chat,"Unfollowed thread",
chat::web.unhide,ru,metafox/chat,Unhide,
chat::web.unmute,ru,metafox/chat,Unmute,
chat::web.unmuted,ru,metafox/chat,unmuted,
chat::web.unmute_room_user,ru,metafox/chat,Un-mute,
chat::web.unpin,ru,metafox/chat,Unpin,
