key,locale,package,origin_text,text
chat::web.add_server,de,metafox/chat,"Add Server",
chat::web.add_user,de,metafox/chat,"Add user",
chat::web.add_users_to_group_successfully,de,metafox/chat,"Added user(s) to group successfully",
chat::web.admin_panel,de,metafox/chat,"Admin Panel",
chat::web.all_chats,de,metafox/chat,"All Chats",
chat::web.all_messages,de,metafox/chat,"All Messages",
chat::web.allow_reactions,de,metafox/chat,"Allow Reactions",
chat::web.all_users_in_the_channel_can_write_new_messages,de,metafox/chat,"All users in the group can write new messages",
chat::web.all_users_in_the_group_can_write_new_messages,de,metafox/chat,"All users in the group can write new messages",
chat::web.alphabetical,de,metafox/chat,Alphabetical,
chat::web.and_value_more_dots,de,metafox/chat,"and {value} more ...",
chat::web.announcement,de,metafox/chat,Announcement,
chat::web.archive,de,metafox/chat,Archive,
chat::web.ARCHIVE,de,metafox/chat,ARCHIVE,
chat::web.archived_chats,de,metafox/chat,"Archived Chats",
chat::web.archived_group,de,metafox/chat,"Archived Group",
chat::web.archived_groups,de,metafox/chat,"Archived Groups",
chat::web.archive_group_successfully,de,metafox/chat,"Archived group successfully.",
chat::web.archive_room_description,de,metafox/chat,"Are you sure you want to archive this discussion?",
chat::web.archives,de,metafox/chat,Archives,
chat::web.are_you_sure,de,metafox/chat,"Are you sure?",
chat::web.are_you_sure_question_mark,de,metafox/chat,"Are you sure?",
chat::web.are_you_sure_to_hide_this_discussion,de,metafox/chat,"Are you sure you want to hide this discussion?",
chat::web.are_you_sure_you_want_to_hide_the_conversation,de,metafox/chat,"Are you sure you want to hide the conversation?",
chat::web.are_you_sure_you_want_to_leave_the_group,de,metafox/chat,"Are you sure you want to leave the group {group}?",
chat::web.are_you_sure_you_want_to_leave_the_room,de,metafox/chat,"Are you sure you want to leave the group {room}?",
chat::web.are_you_sure_you_want_to_unpin_this_content,de,metafox/chat,"Are you sure you want to unpin this content?",
chat::web.attach_files,de,metafox/chat,"Attach files",
chat::web.attach_images,de,metafox/chat,"Attach images",
chat::web.audio,de,metafox/chat,Audio,
chat::web.audio_call,de,metafox/chat,"Audio call",
chat::web.authenticating,de,metafox/chat,Authenticating,
chat::web.auto_translate,de,metafox/chat,Auto-Translate,
chat::web.avatar_changed_successfully,de,metafox/chat,"Avatar has been changed successfully!",
chat::web.avatar_url,de,metafox/chat,"Avatar URL",
chat::web.away,de,metafox/chat,Away,
chat::web.block_chat,de,metafox/chat,"Block Chat",
chat::web.block_user,de,metafox/chat,"Block user",
chat::web.block_user_successfully,de,metafox/chat,"Blocked user successfully.",
chat::web.broadcast_channel,de,metafox/chat,"Broadcast Group",
chat::web.broadcast_channel_description,de,metafox/chat,"Only authorized users can write new messages, but others will be able to reply",
chat::web.broadcast_group,de,metafox/chat,"Broadcast Group",
chat::web.broadcast_group_description,de,metafox/chat,"Only authorized users can write new messages, but others will be able to reply",
chat::web.busy,de,metafox/chat,Busy,
chat::web.by_proceeding_you_are_agreeing,de,metafox/chat,"By proceeding you agree with our",
chat::web.call_accepted,de,metafox/chat,"Call was accepted",
chat::web.call_again,de,metafox/chat,"Call again",
chat::web.call_canceled,de,metafox/chat,"Call was cancelled",
chat::web.call_end_are_you_want_to_start_a_new_call_question_mark,de,metafox/chat,"Call was ended. Do you want to start new call?",
chat::web.call_ended,de,metafox/chat,"Call was ended",
chat::web.call_group_members_start_ringing,de,metafox/chat,"Call Group Members - Start Ringing",
chat::web.calling,de,metafox/chat,Calling,
chat::web.calling_dots,de,metafox/chat,"CALLING ...",
chat::web.call_joined,de,metafox/chat,"Call joined",
chat::web.call_left,de,metafox/chat,"Call left",
chat::web.call_missed,de,metafox/chat,"Call was missed",
chat::web.call_missed_audio,de,metafox/chat,"Call was missed",
chat::web.call_rejected,de,metafox/chat,"Call was rejected",
chat::web.call_started,de,metafox/chat,"Call started",
chat::web.cancel,de,metafox/chat,Cancel,
chat::web.cancel_editing,de,metafox/chat,"Cancel editing",
chat::web.cancel_recording,de,metafox/chat,"Cancel recording",
chat::web.can_chat_with_friend_only,de,metafox/chat,"Can chat with friends only",
chat::web.can_not_call_with_more_than_value_members,de,metafox/chat,"Can not call with more than {value} members",
chat::web.can_not_connect_to_chat_server,de,metafox/chat,"Can not connect to chat server",
chat::web.can_not_direct_chat_this_user,de,metafox/chat,"Can not chat with this user",
chat::web.can_not_join_call_room_now,de,metafox/chat,"Cannot join group call now",
chat::web.change_group_image,de,metafox/chat,"Change Group Image",
chat::web.change_language,de,metafox/chat,"Change Language",
chat::web.change_name_group,de,metafox/chat,"Change name group",
chat::web.changing_avatar,de,metafox/chat,"changing avatar",
chat::web.channel_name,de,metafox/chat,"Group Name",
chat::web.channels,de,metafox/chat,Groups,
chat::web.chat,de,metafox/chat,Chat,
chat::web.chatplus,de,metafox/chat,ChatPlus,
chat::web.chatplus_app_released_new_description,de,metafox/chat,"New version of ChatPlus app has been released. Please upgrade soon.",
chat::web.chatplus_server_released_new_description,de,metafox/chat,"New version of ChatPlus Server has been released. You can contact phpFox Help Desk for support to upgrade.",
chat::web.chatplus_sync_settings_success_description,de,metafox/chat,"ChatPlus settings & permissions have been updated.",
chat::web.chatplus_sync_user_success_description,de,metafox/chat,"The data is pushed to cron job. Please ensure cron job has been configured properly.",
chat::web.chatplus_there_are_total_users_to_sync,de,metafox/chat,"There are {total_users} users.",
chat::web.chats,de,metafox/chat,Chats,
chat::web.choose,de,metafox/chat,Choose,
chat::web.choose_from_library,de,metafox/chat,"Choose from library",
chat::web.close,de,metafox/chat,Close,
chat::web.close_all_boxchats,de,metafox/chat,"Close all chat boxes",
chat::web.close_chat_box,de,metafox/chat,"Close chat box",
chat::web.close_emoji_selector,de,metafox/chat,"Close emoji selector",
chat::web.code,de,metafox/chat,Code,
chat::web.collaborative,de,metafox/chat,Collaborative,
chat::web.confirm,de,metafox/chat,Confirm,
chat::web.connect,de,metafox/chat,Connect,
chat::web.connected,de,metafox/chat,Connected,
chat::web.connecting,de,metafox/chat,Connecting...,
chat::web.connecting_dots,de,metafox/chat,"Connecting ...",
chat::web.connecting_server,de,metafox/chat,"connecting to server",
chat::web.connect_to_a_server,de,metafox/chat,"Connect to a server",
chat::web.contacts,de,metafox/chat,Contacts,
chat::web.contact_us,de,metafox/chat,"Contact us",
chat::web.continue_with,de,metafox/chat,"Continue with",
chat::web.copy,de,metafox/chat,Copy,
chat::web.crash_report_disclaimer,de,metafox/chat,"We never track content of your chats. The crash reports only contain relevant information.",
chat::web.create,de,metafox/chat,Create,
chat::web.create_account,de,metafox/chat,"Create an account",
chat::web.create_a_new_workspace,de,metafox/chat,"Create a new workspace",
chat::web.create_channel,de,metafox/chat,"Create Group",
chat::web.create_chat_group_successfully,de,metafox/chat,"Create group successfully",
chat::web.create_conversation,de,metafox/chat,"Create Conversation",
chat::web.created_snippet,de,metafox/chat,"Created a snippet",
chat::web.create_group,de,metafox/chat,"Create Group",
chat::web.create_group_with,de,metafox/chat,"Create group with {name}",
chat::web.creating_channel,de,metafox/chat,"creating group",
chat::web.creating_group,de,metafox/chat,"Creating group",
chat::web.current,de,metafox/chat,Current,
chat::web.delete,de,metafox/chat,Delete,
chat::web.delete_group_successfully,de,metafox/chat,"Deleted group successfully",
chat::web.delete_group_warning,de,metafox/chat,"Deleting a group will delete all messages posted within the group. This cannot be undone.",
chat::web.delete_msg,de,metafox/chat,"Are you sure you want to delete this message?",
chat::web.delete_room_description,de,metafox/chat,"Are you sure you want to delete this discussion?",
chat::web.delete_room_warning,de,metafox/chat,"Deleting a group will delete all messages posted within the group. This action cannot be reverted.",
chat::web.description,de,metafox/chat,Description,
chat::web.deselect_value,de,metafox/chat,"De-select ({value})",
chat::web.direct_messages,de,metafox/chat,"Direct Messages",
chat::web.directory,de,metafox/chat,Directory,
chat::web.disable_notifications,de,metafox/chat,"Disable notifications",
chat::web.discard_current_change,de,metafox/chat,"Discard current change",
chat::web.discussions,de,metafox/chat,Discussions,
chat::web.download_audio_successfully,de,metafox/chat,"Downloaded audio successfully.",
chat::web.downloading,de,metafox/chat,Downloading...,
chat::web.download_video_successfully,de,metafox/chat,"Downloaded video successfully.",
chat::web.do_you_really_want_to_key_this_group_question_mark,de,metafox/chat,"Do you really want to {key} this group?",
chat::web.do_you_really_want_to_key_this_room_question_mark,de,metafox/chat,"Do you really want to {key} this group?",
chat::web.edit,de,metafox/chat,Edit,
chat::web.edited,de,metafox/chat,edited,
chat::web.edited_by_user_at_timestamp,de,metafox/chat,"Edited by {username} at {timestamp}",
chat::web.edit_group_avatar,de,metafox/chat,"Edit group avatar",
chat::web.editing,de,metafox/chat,Editing,
chat::web.editing_message,de,metafox/chat,"Editing message",
chat::web.edit_notification,de,metafox/chat,"Edit Notification",
chat::web.email,de,metafox/chat,Email,
chat::web.email_alerts,de,metafox/chat,"Email Alerts",
chat::web.email_or_password_field_is_empty,de,metafox/chat,"Email or password field is empty",
chat::web.enable_auto_away,de,metafox/chat,"Enable Auto Away",
chat::web.enable_auto_translate,de,metafox/chat,"Enable Auto-Translate",
chat::web.enable_features,de,metafox/chat,"Enable Features",
chat::web.enable_markdown,de,metafox/chat,"Enable markdown",
chat::web.enable_notifications,de,metafox/chat,"Enable notifications",
chat::web.end_audio_call_c,de,metafox/chat,"The call was ended",
chat::web.end_audio_call_d,de,metafox/chat,"The call was ended",
chat::web.end_audio_call_p,de,metafox/chat,"The call was ended",
chat::web.end_call,de,metafox/chat,"End call",
chat::web.end_video_call_c,de,metafox/chat,"The video call was ended",
chat::web.end_video_call_d,de,metafox/chat,"The video call was ended",
chat::web.end_video_call_p,de,metafox/chat,"The video call was ended",
chat::web.erasing_group,de,metafox/chat,"erasing group",
chat::web.erasing_room,de,metafox/chat,"erasing group",
chat::web.error_action_not_allowed,de,metafox/chat,"{action} is not allowed",
chat::web.error_application_not_found,de,metafox/chat,"App cannot be found.",
chat::web.error_archived_duplicate_name,de,metafox/chat,"There's an archived group with name {room_name}",
chat::web.error_avatar_invalid_url,de,metafox/chat,"Invalid avatar URL: {url}",
chat::web.error_avatar_url_handling,de,metafox/chat,"Error while handling avatar setting from a URL ({url}) for {username}",
chat::web.error_cant_invite_for_direct_room,de,metafox/chat,"Cannot invite user to direct chat",
chat::web.error_code_invalid,de,metafox/chat,"Invalid group join code",
chat::web.error_could_not_change_email,de,metafox/chat,"Could not change email address",
chat::web.error_could_not_change_name,de,metafox/chat,"Could not change name",
chat::web.error_could_not_change_username,de,metafox/chat,"Could not change username",
chat::web.error_delete_protected_role,de,metafox/chat,"Cannot delete a protected role",
chat::web.error_department_not_found,de,metafox/chat,"Department cannot be found.",
chat::web.error_direct_message_file_upload_not_allowed,de,metafox/chat,"File sharing is not allowed in direct messages",
chat::web.error_duplicate_channel_name,de,metafox/chat,"A group with name {channel_name} exists",
chat::web.error_email_domain_blacklisted,de,metafox/chat,"The email domain is blacklisted",
chat::web.error_email_send_failed,de,metafox/chat,"Error when sending email: {message}",
chat::web.error_field_unavailable,de,metafox/chat,"{field} is already in use.",
chat::web.error_file_too_large,de,metafox/chat,"File is too large",
chat::web.error_importer_not_defined,de,metafox/chat,"The importer was not defined correctly, it is missing the Import class.",
chat::web.error_input_is_not_a_valid_field,de,metafox/chat,"{input} is not a valid {field}",
chat::web.error_invalid_action_link,de,metafox/chat,"Invalid action link",
chat::web.error_invalid_arguments,de,metafox/chat,"Invalid arguments",
chat::web.error_invalid_asset,de,metafox/chat,"Invalid asset",
chat::web.error_invalid_channel,de,metafox/chat,"Invalid group.",
chat::web.error_invalid_channel_start_with_chars,de,metafox/chat,"Invalid group. Start with @ or #",
chat::web.error_invalid_custom_field,de,metafox/chat,"Invalid custom field",
chat::web.error_invalid_custom_field_name,de,metafox/chat,"Invalid custom field name. Use only letters, numbers, hyphens and underscores.",
chat::web.error_invalid_date,de,metafox/chat,"Invalid date provided.",
chat::web.error_invalid_description,de,metafox/chat,"Invalid description",
chat::web.error_invalid_domain,de,metafox/chat,"Invalid domain",
chat::web.error_invalid_email,de,metafox/chat,"Invalid email {emai}",
chat::web.error_invalid_email_address,de,metafox/chat,"Invalid email address",
chat::web.error_invalid_file_height,de,metafox/chat,"Invalid file height",
chat::web.error_invalid_file_type,de,metafox/chat,"Invalid file type",
chat::web.error_invalid_file_width,de,metafox/chat,"Invalid file width",
chat::web.error_invalid_from_address,de,metafox/chat,"Invalid From address.",
chat::web.error_invalid_integration,de,metafox/chat,"Invalid integration",
chat::web.error_invalid_message,de,metafox/chat,"Invalid message",
chat::web.error_invalid_method,de,metafox/chat,"Invalid method",
chat::web.error_invalid_name,de,metafox/chat,"Invalid name",
chat::web.error_invalid_password,de,metafox/chat,"Invalid password",
chat::web.error_invalid_redirecturi,de,metafox/chat,"Invalid redirect URI",
chat::web.error_invalid_role,de,metafox/chat,"Invalid role",
chat::web.error_invalid_room,de,metafox/chat,"Invalid group",
chat::web.error_invalid_room_name,de,metafox/chat,"""{channel_name}"" is not a valid group name",
